GeneID	length	eff_length	est_counts	tpm
cpalmiol.2073.1	7277	7081.74	5883	21.9186
cpalmiol.2074.1	703	507.796	7402	384.604
cpalmiol.2075.1	1429	1233.74	5758	123.141
cpalmiol.2076.1	1140	944.736	20427	570.49
cpalmiol.2077.1	5016	4820.74	19390	106.125
cpalmiol.2078.1	904	708.736	815	30.3408
cpalmiol.2079.1	543	348.342	4099	310.474
cpalmiol.2080.1	6888	6692.74	10717	42.2497
cpalmiol.2081.1	448	255.278	1805.63	186.624
cpalmiol.2081.2	442	249.583	10.3734	1.09663
cpalmiol.2082.1	574	379.179	3524	245.214
cpalmiol.2083.1	1309	1113.74	15125	358.317
cpalmiol.2084.1	2438	2242.74	9642	113.434
cpalmiol.2085.1	1780	1584.74	1111	18.4974
cpalmiol.2086.1	815	619.736	24661	1049.92
cpalmiol.2087.1	454	261.07	10148	1025.6
cpalmiol.2088.1	1412	1216.74	815	17.6732
cpalmiol.2089.1	6335	6139.74	24825.9	106.686
cpalmiol.2090.1	1841	1645.74	13899	222.832
cpalmiol.2091.1	5497	5301.74	3671	18.2692
cpalmiol.2092.1	1206	1010.74	2069	54.0103
cpalmiol.2093.1	3328	3132.74	4075	34.3208
cpalmiol.2094.1	6755	6559.74	1789	7.19578
cpalmiol.2095.1	2054	1858.74	24320	345.223
cpalmiol.2096.1	3941	3745.74	19990	140.809
cpalmiol.2097.1	4824	4628.74	10100	57.5722
cpalmiol.2098.1	2028	1832.74	29091	418.806
cpalmiol.2099.1	5009	4813.74	16522	90.5595
cpalmiol.2100.1	2555	2359.74	9850	110.135
cpalmiol.2101.1	307	125.03	660	139.279
cpalmiol.2102.1	394	203.658	3138	406.541
cpalmiol.2103.1	448	255.278	3340	345.213
cpalmiol.2104.1	3425	3229.74	946	7.72819
cpalmiol.2105.1	1221	1025.74	11468	294.989
cpalmiol.2106.1	3163	2967.74	4245	37.7404
cpalmiol.2107.1	7343	7147.74	4920	18.1614
cpalmiol.2108.1	7426	7230.74	5197	18.9637
cpalmiol.2109.1	2751	2555.74	4922	50.8135
cpalmiol.2110.1	7543	7347.74	10919	39.2088
cpalmiol.2111.1	1853	1657.74	12965	206.353
cpalmiol.2112.1	745	549.796	2244	107.69
cpalmiol.2113.1	1367	1171.74	52254	1176.64
cpalmiol.2114.1	2327	2131.74	250	3.09428
cpalmiol.2115.1	1109	913.736	31214	901.327
cpalmiol.2116.1	2669	2473.74	1253	13.3645
cpalmiol.2117.1	6676	6480.74	3649	14.856
cpalmiol.2118.1	1911	1715.74	2065.1	31.7574
cpalmiol.2119.1	5651	5455.74	5727.9	27.701
cpalmiol.2120.1	1785	1589.74	34635	574.836
cpalmiol.2121.1	458	264.924	37799	3764.54
cpalmiol.2122.1	369	180.422	110	16.0864
cpalmiol.2123.1	2870	2674.74	3060	30.1852
cpalmiol.2124.1	290	110.997	30970	7361.79
cpalmiol.2125.1	558	363.254	4210	305.792
cpalmiol.2126.1	3568	3372.74	8468	66.2449
cpalmiol.2127.1	676	480.869	286	15.6925
cpalmiol.2128.1	3784	3588.74	3196	23.4974
cpalmiol.2129.1	1162	966.736	10449	285.181
cpalmiol.2130.1	1758	1562.74	7517	126.915
cpalmiol.2131.1	1385	1189.74	52727	1169.33
cpalmiol.2132.1	423	231.15	46190.7	5272.46
cpalmiol.2133.1	476	282.401	32710.9	3056.18
cpalmiol.2134.1	2160	1964.74	13426	180.3
cpalmiol.2135.1	2051	1855.74	277825	3950.11
cpalmiol.2136.1	2018	1822.74	392.963	5.68829
cpalmiol.2137.1	889	693.736	12753	485.034
cpalmiol.2138.1	930	734.736	810	29.0876
cpalmiol.2139.1	977	781.736	5004	168.893
cpalmiol.2140.1	506	311.733	29439	2491.69
cpalmiol.2141.1	545	350.307	62367	4697.42
cpalmiol.2142.1	1737	1541.74	2137	36.572
cpalmiol.2143.1	2564	2368.74	60129	669.763
cpalmiol.2144.1	7624	7428.74	7848	27.8739
cpalmiol.2145.1	4861	4665.74	11338	64.1165
cpalmiol.2146.1	7294	7098.74	5030	18.6957
cpalmiol.2147.1	331	145.92	60	10.849
cpalmiol.2148.1	4590	4394.74	1191	7.15044
cpalmiol.2149.1	442	249.583	33	3.48861
cpalmiol.2150.1	1975	1779.74	16861	249.966
cpalmiol.2151.1	11636	11440.7	15054	34.7178
cpalmiol.2152.1	12361	12165.7	11030	23.9216
cpalmiol.2153.1	1864	1668.74	2285	36.1287
cpalmiol.2154.1	8127	7931.74	12062	40.1241
cpalmiol.2155.1	1337	1141.74	2075	47.9519
cpalmiol.2156.1	701	505.796	40748	2125.62
cpalmiol.2157.1	2162	1966.74	189	2.53553
cpalmiol.2158.1	1638	1442.74	571	10.4425
cpalmiol.2159.1	2492	2296.74	719	8.25984
cpalmiol.2160.1	1037	841.736	740	23.1958
cpalmiol.2161.1	738	542.796	29880	1452.44
cpalmiol.2162.1	2713	2517.74	22520	236
cpalmiol.2163.1	348	161.187	136270	22306.1
cpalmiol.2164.1	3600	3404.74	9209	71.3646
cpalmiol.2165.1	1557	1361.74	30409	589.2
cpalmiol.2166.1	5118	4922.74	5815	31.1671
cpalmiol.2167.1	5022	4826.74	7728	42.2442
cpalmiol.2168.1	3249	3053.74	579	5.00266
cpalmiol.2169.1	4680	4484.74	2207	12.9843
cpalmiol.2170.1	5344	5148.74	9566.76	49.0251
cpalmiol.2171.1	347	160.254	3082.24	507.471
cpalmiol.2172.1	2220	2024.74	12814	166.982
cpalmiol.2173.1	1473	1277.74	286218	5910.3
cpalmiol.2174.1	4817	4621.74	25790	147.231
cpalmiol.2175.1	10104	9908.74	5304	14.1234
cpalmiol.2176.1	4620	4424.74	4261	25.4084
cpalmiol.2177.1	712	516.796	2519	128.607
cpalmiol.2178.1	1119	923.736	250	7.14078
cpalmiol.2179.1	12037	11841.7	19609	43.6912
cpalmiol.2180.1	8169	7973.74	18178	60.1503
cpalmiol.2181.1	850	654.736	11328	456.5
cpalmiol.2182.1	808	612.736	23478.9	1011.02
cpalmiol.2183.1	2267	2071.74	3862.08	49.1858
cpalmiol.2184.1	731	535.796	3949	194.465
cpalmiol.2185.1	629	433.938	2160	131.335
cpalmiol.2186.1	1298	1102.74	8437	201.869
cpalmiol.2187.1	2177	1981.74	16017	213.25
cpalmiol.2188.1	1399	1203.74	7730	169.435
cpalmiol.2189.1	386	196.126	123	16.5472
cpalmiol.2190.1	2713	2517.74	437.955	4.58958
cpalmiol.2190.2	2713	2517.74	437.955	4.58958
cpalmiol.2191.1	2687	2491.74	5541.09	58.6742
cpalmiol.2192.1	1648	1452.74	10053	182.584
cpalmiol.2193.1	212	52.4288	243	122.29
cpalmiol.2194.1	3326	3130.74	11684	98.4688
cpalmiol.2195.1	1168	972.736	1833	49.7189
cpalmiol.2196.1	4233	4037.74	14228	92.9736
cpalmiol.2197.1	440	247.595	389	41.4535
cpalmiol.2198.1	2781	2585.74	2169.97	22.1423
cpalmiol.2199.1	382	192.423	3444	472.238
cpalmiol.2200.1	1016	820.736	3487	112.099
cpalmiol.2201.1	1598	1402.74	81888	1540.27
cpalmiol.2202.1	1199	1003.74	14558	382.68
cpalmiol.2203.1	645	449.916	3402	199.506
cpalmiol.2204.1	1045	849.736	1101	34.1867
cpalmiol.2205.1	1431	1235.74	9538	203.65
cpalmiol.2206.3	558	363.254	0	0
cpalmiol.2206.1	624	428.96	35.3557	2.17468
cpalmiol.2206.2	624	428.96	35.3557	2.17468
cpalmiol.2207.1	3989	3793.74	6212.86	43.2094
cpalmiol.2208.1	366	177.661	20947	3110.88
cpalmiol.2209.1	1718	1522.74	10952	189.768
cpalmiol.2210.1	436	243.744	8722	944.139
cpalmiol.2211.1	2310	2114.74	2452	30.5927
cpalmiol.2212.1	4787	4591.74	1793	10.3028
cpalmiol.2213.1	2103	1907.74	6636	91.7787
cpalmiol.2214.1	1916	1720.74	55626	852.938
cpalmiol.2215.1	2505	2309.74	1283	14.6561
cpalmiol.2216.1	666	470.893	19062	1068.07
cpalmiol.2217.1	5734	5538.74	9318	44.388
cpalmiol.2218.1	2886	2690.74	7894	77.4069
cpalmiol.2219.1	1619	1423.74	1131	20.9598
cpalmiol.2220.1	957	761.736	11209	388.254
cpalmiol.2221.1	2501	2305.74	3516	40.234
cpalmiol.2222.1	300	119.183	10304	2281.1
cpalmiol.2223.1	356	168.472	1514	237.111
cpalmiol.2224.1	648	452.916	9438	549.814
cpalmiol.2225.1	4869	4673.74	1946	10.9858
cpalmiol.2226.1	1937	1741.74	25232	382.228
cpalmiol.2227.1	1449	1253.74	11177	235.219
cpalmiol.2228.1	452	259.161	4895	498.352
cpalmiol.2229.1	4443	4247.74	18010	111.869
cpalmiol.2230.1	1955	1759.74	862	12.9245
cpalmiol.2231.1	1544	1348.74	1278	25.001
cpalmiol.2232.1	429	236.973	9378	1044.15
cpalmiol.2233.1	1177	981.736	1351	36.309
cpalmiol.2234.1	3043	2847.74	15858	146.927
cpalmiol.2235.1	1221	1025.74	3220	82.8274
cpalmiol.2236.1	907	711.736	2248	83.3357
cpalmiol.2237.1	2020	1824.74	6722	97.1968
cpalmiol.2238.1	2068	1872.74	66	0.929868
cpalmiol.2239.1	3510	3314.74	5870	46.7243
cpalmiol.2240.1	849	653.736	15256	615.732
cpalmiol.2241.1	2429	2233.74	11498	135.814
cpalmiol.2242.1	4851	4655.74	5257	29.7923
cpalmiol.2243.1	1053	857.736	2158	66.3822
cpalmiol.2244.1	619	423.96	22338	1390.19
cpalmiol.2245.1	1577	1381.74	9471	180.852
cpalmiol.2246.1	4840	4644.74	2297	13.0483
cpalmiol.2247.1	2967	2771.74	20175	192.05
cpalmiol.2248.1	382	192.423	6038	827.925
cpalmiol.2249.1	1510	1314.74	6299	126.412
cpalmiol.2250.1	5849	5653.74	9008	42.0384
cpalmiol.2251.1	1280	1084.74	4281	104.13
cpalmiol.2252.1	2203	2007.74	4972	65.3399
cpalmiol.2253.1	1097	901.736	909	26.5973
cpalmiol.2254.1	1307	1111.74	3334	79.1257
cpalmiol.2255.1	1463	1267.74	96.1173	2.00044
cpalmiol.2255.2	1610	1414.74	52780.8	984.36
cpalmiol.2255.3	1460	1264.74	0	0
cpalmiol.2255.4	1463	1267.74	96.1173	2.00044
cpalmiol.2256.1	3569	3373.74	5886	46.0323
cpalmiol.2257.1	1285	1089.74	53576	1297.19
cpalmiol.2258.1	6012	5816.74	16285	73.869
cpalmiol.2259.1	1547	1351.74	974	19.0117
cpalmiol.2260.1	3962	3766.74	7635	53.4808
cpalmiol.2261.1	1440	1244.74	6767	143.441
cpalmiol.2262.1	5496	5300.74	8285	41.2392
cpalmiol.2263.1	6384	6188.74	15189	64.7561
cpalmiol.2264.1	1734	1538.74	17675	303.074
cpalmiol.2265.1	2285	2089.74	2917	36.8297
cpalmiol.2266.1	2188	1992.74	2241	29.6719
cpalmiol.2267.1	888	692.736	447	17.0252
cpalmiol.2268.1	4367	4171.74	6810	43.0709
cpalmiol.2269.1	1512	1316.74	5451	109.227
cpalmiol.2270.1	6113	5917.74	14952	66.6649
cpalmiol.2271.1	3659	3463.74	20722	157.849
cpalmiol.2272.1	10956	10760.7	9655	23.6736
cpalmiol.2273.1	1005	809.736	7569	246.632
cpalmiol.2274.1	2403	2207.74	9151	109.364
cpalmiol.2275.1	1834	1638.74	8974	144.488
cpalmiol.2276.1	9415	9219.74	22620.2	64.7338
cpalmiol.2277.1	1132	936.736	123	3.46451
cpalmiol.2278.1	870	674.736	15447.9	604.073
cpalmiol.2279.1	694	498.821	24950	1319.71
cpalmiol.2280.1	1351	1155.74	12193	278.359
cpalmiol.2281.1	7392	7196.74	12077	44.2769
cpalmiol.2282.1	2197	2001.74	6558	86.4407
cpalmiol.2283.1	9001	8805.74	12250	36.7049
cpalmiol.2284.1	1393	1197.74	34513	760.283
cpalmiol.2285.1	5138	4942.74	5473	29.2154
cpalmiol.2286.1	2541	2345.74	17604	198.009
cpalmiol.2287.1	2105	1909.74	2972.05	41.0616
cpalmiol.2288.1	519	324.527	4899.95	398.378
cpalmiol.2289.1	6574	6378.74	18909.2	78.2153
cpalmiol.2290.1	518	323.527	23925	1951.17
cpalmiol.2291.1	754	558.796	34681	1637.54
cpalmiol.2292.1	481	287.33	7014	644.079
cpalmiol.2293.1	1563	1367.74	1015	19.5802
cpalmiol.2294.1	1390	1194.74	526	11.6163
cpalmiol.2295.1	2536	2340.74	2283	25.734
cpalmiol.2296.1	8917	8721.74	6827	20.6529
cpalmiol.2297.1	777	581.796	5599	253.918
cpalmiol.2298.1	2729	2533.74	11594	120.733
cpalmiol.2299.1	9183	8987.74	17608	51.6908
cpalmiol.2300.1	1537	1341.74	1828	35.947
cpalmiol.2301.1	339	153.078	144	24.8201
cpalmiol.2302.1	614	418.96	3249	204.612
cpalmiol.2303.1	886	690.736	1841	70.3227
cpalmiol.2304.1	11736	11540.7	9147	20.9122
cpalmiol.2305.1	3253	3057.74	73681	635.783
cpalmiol.2306.1	2805	2609.74	4613	46.6381
cpalmiol.2307.1	3024	2828.74	1610	15.0171
cpalmiol.2308.1	823	627.736	2123	89.2332
cpalmiol.2309.1	909	713.736	6906	255.295
cpalmiol.2310.1	2400	2204.74	4835	57.862
cpalmiol.2311.1	1765	1569.74	1143	19.212
cpalmiol.2312.1	344	157.633	204620	34249.6
cpalmiol.2313.1	3746	3550.74	2377	17.663
cpalmiol.2314.1	12599	12403.7	15267	32.4754
cpalmiol.2315.1	3650	3454.74	10936	83.5213
cpalmiol.2316.1	4037	3841.74	1092	7.49979
cpalmiol.2317.1	1183	987.736	4540	121.274
cpalmiol.2318.1	4243	4047.74	3491	22.7558
cpalmiol.2319.1	10584	10388.7	8298	21.0748
cpalmiol.2320.1	963	767.736	4069	139.839
cpalmiol.2321.1	1790	1594.74	27125	448.781
cpalmiol.2322.1	1367	1171.74	10250	230.806
cpalmiol.2323.1	2474	2278.74	15076	174.56
cpalmiol.2324.1	1166	970.736	6120	166.343
cpalmiol.2325.1	530	335.461	6248	491.42
cpalmiol.2326.1	2044	1848.74	1910	27.2591
cpalmiol.2327.1	5281	5085.74	6513	33.7894
cpalmiol.2328.1	1553	1357.74	1485	28.8579
cpalmiol.2329.1	3957	3761.74	5589	39.2012
cpalmiol.2330.1	4643	4447.74	4612	27.3592
cpalmiol.2331.1	1219	1023.74	1901	48.9946
cpalmiol.2332.1	1065	869.736	3178	96.4096
cpalmiol.2333.1	3706	3510.74	3434	25.8081
cpalmiol.2334.1	794	598.766	4663	205.476
cpalmiol.2335.1	3156	2960.74	7053	62.8533
cpalmiol.2336.1	8651	8455.74	2875	8.97099
cpalmiol.2337.1	585	390.16	9826	664.488
cpalmiol.2338.1	556	361.254	9194	671.5
cpalmiol.2339.1	2914	2718.74	2318	22.4957
cpalmiol.2340.1	1389	1193.74	1319	29.1535
cpalmiol.2341.1	855	659.736	3568	142.695
cpalmiol.2342.1	4169	3973.74	7615	50.562
cpalmiol.2343.1	2577	2381.74	2319	25.6898
cpalmiol.2344.1	4054	3858.74	214	1.46326
cpalmiol.2345.1	1096	900.736	7154	209.558
cpalmiol.2346.1	2093	1897.74	5062	70.3785
cpalmiol.2347.1	1736	1540.74	2698	46.2027
cpalmiol.2348.1	4462	4266.74	13621	84.23
cpalmiol.2349.1	2746	2550.74	5215	53.9439
cpalmiol.2350.1	1437	1241.74	6247	132.738
cpalmiol.2351.1	1936	1740.74	3428	51.9591
cpalmiol.2352.1	1158	962.736	7199	197.296
cpalmiol.2353.1	820	624.736	4433	187.221
cpalmiol.2354.1	1242	1046.74	1441	36.3229
cpalmiol.2355.1	3851	3655.74	5900	42.5825
cpalmiol.2356.1	1318	1122.74	472191	11096.7
cpalmiol.2357.1	1240	1044.74	14422	364.227
cpalmiol.2358.1	1390	1194.74	20252.1	447.251
cpalmiol.2358.2	6159	5963.74	9433.93	41.7377
cpalmiol.2359.1	4551	4355.74	2033	12.3149
cpalmiol.2360.1	869	673.736	62632	2452.79
cpalmiol.2361.1	1746	1550.74	11884	202.199
cpalmiol.2362.1	2842	2646.74	7772	77.4775
cpalmiol.2363.1	3792	3596.74	6825	50.0666
cpalmiol.2364.1	5444	5248.74	14113	70.9444
cpalmiol.2365.1	894	698.736	12197	460.568
cpalmiol.2366.1	657	461.916	181	10.3388
cpalmiol.2367.1	1104	908.736	180	5.22623
cpalmiol.2368.1	2875	2679.74	402.181	3.95989
cpalmiol.2369.1	1633	1437.74	201	3.68868
cpalmiol.2370.1	245	75.3755	8	2.80036
cpalmiol.1640.1	1273	1077.74	1280.85	31.3573
cpalmiol.1641.1	244	74.6544	10	3.53426
cpalmiol.1642.1	2333	2137.74	285	3.51758
cpalmiol.1643.1	772	576.796	64	2.9276
cpalmiol.1645.1	6958	6762.74	17834	69.5793
cpalmiol.1646.1	1562	1366.74	2237	43.1852
cpalmiol.1647.1	1154	958.736	8041	221.291
cpalmiol.1648.1	2794	2598.74	7748	78.6649
cpalmiol.1649.1	1449	1253.74	8797	185.132
cpalmiol.1650.1	6338	6142.74	9755.73	41.9036
cpalmiol.1651.1	11625	11429.7	7650	17.6595
cpalmiol.1652.1	2127	1931.74	63	0.860491
cpalmiol.1653.1	506	311.733	465	39.3571
cpalmiol.1654.1	8253	8057.74	4105	13.4417
cpalmiol.1655.1	2844	2648.74	15060	150.017
cpalmiol.1656.1	814	618.736	582.055	24.8206
cpalmiol.1657.1	2114	1918.74	66	0.907575
cpalmiol.1658.1	3248	3052.74	1447	12.5064
cpalmiol.1659.1	2351	2155.74	3345	40.9406
cpalmiol.1660.1	6432	6236.74	14307	60.5264
cpalmiol.1661.1	5435	5239.74	10166	51.1911
cpalmiol.1662.1	2527	2331.74	1745	19.7456
cpalmiol.1663.1	2891	2695.74	1253	12.2639
cpalmiol.1664.1	2625	2429.74	3160	34.3148
cpalmiol.1665.1	2813	2617.74	4947	49.862
cpalmiol.1666.1	2715	2519.74	3450	36.1258
cpalmiol.1667.1	1368	1172.74	1381	31.0704
cpalmiol.1668.1	2370	2174.74	1782	21.62
cpalmiol.1669.1	474	280.458	510	47.9796
cpalmiol.1670.1	2732	2536.74	5033	52.3486
cpalmiol.1671.1	747	551.796	2914	139.337
cpalmiol.1672.1	2017	1821.74	1512	21.8988
cpalmiol.1673.1	630	434.938	208	12.618
cpalmiol.1674.1	433	240.805	5934	650.183
cpalmiol.1675.1	1496	1300.74	7175	145.541
cpalmiol.1676.1	1765	1569.74	24954	419.437
cpalmiol.1677.1	7561	7365.74	33697	120.706
cpalmiol.1678.1	7154	6958.74	13515	51.2436
cpalmiol.1679.1	1443	1247.74	10962	231.804
cpalmiol.1680.1	834	638.736	48	1.98278
cpalmiol.1681.1	1949	1753.74	14420	216.948
cpalmiol.1682.1	599	404.021	12656	826.505
cpalmiol.1683.1	6709	6513.74	9014	36.5125
cpalmiol.1684.1	2827	2631.74	4457	44.6842
cpalmiol.1685.1	1567	1371.74	4773	91.8067
cpalmiol.1686.1	5698	5502.74	4690	22.4878
cpalmiol.1687.1	891	695.736	18342.9	695.627
cpalmiol.1688.1	306	124.163	8435	1792.45
cpalmiol.1689.1	1519	1323.74	2122	42.2958
cpalmiol.1690.1	685	489.821	1334	71.8575
cpalmiol.1691.1	1065	869.736	7592	230.315
cpalmiol.1692.1	1519	1323.74	28363	565.333
cpalmiol.1693.1	3374	3178.74	3348	27.7898
cpalmiol.1694.1	1075	879.736	26690	800.479
cpalmiol.1695.1	10017	9821.74	35096.4	94.2819
cpalmiol.1696.1	15158	14962.7	9831.57	17.3367
cpalmiol.1697.1	1205	1009.74	2461	64.3069
cpalmiol.1698.1	3015	2819.74	1308.52	12.2441
cpalmiol.1699.1	1835	1639.74	1784	28.7061
cpalmiol.1700.1	3773	3577.74	1425	10.509
cpalmiol.1701.1	440	247.595	4790	510.442
cpalmiol.1702.1	5835	5639.74	4133.37	19.3375
cpalmiol.1703.1	5799	5603.74	1565.63	7.37164
cpalmiol.1704.1	3721	3525.74	13885	103.908
cpalmiol.1705.1	3844	3648.74	4246	30.7037
cpalmiol.1706.1	2823	2627.74	6572	65.9887
cpalmiol.1707.1	1503	1307.74	2438	49.1889
cpalmiol.1708.1	995	799.736	217	7.15924
cpalmiol.1709.1	1062	866.736	30174	918.544
cpalmiol.1710.1	2585	2389.74	9105	100.527
cpalmiol.1711.1	2032	1836.74	2126	30.5401
cpalmiol.1712.1	10629	10433.7	11303	28.583
cpalmiol.1713.1	1595	1399.74	12274	231.363
cpalmiol.1714.1	1623	1427.74	1024	18.9237
cpalmiol.1715.1	1616	1420.74	1314	24.4026
cpalmiol.1716.1	1138	942.736	2627	73.5231
cpalmiol.1717.1	6473	6277.74	3722	15.6433
cpalmiol.1718.1	1616	1420.74	1949	36.1953
cpalmiol.1719.1	1138	942.736	1291	36.1318
cpalmiol.1720.1	2985	2789.74	8278	78.2918
cpalmiol.1721.1	2260	2064.74	17142	219.054
cpalmiol.1722.1	8683	8487.74	11026	34.2752
cpalmiol.1723.1	1389	1193.74	10915	241.251
cpalmiol.1724.1	6384	6188.74	6948	29.6218
cpalmiol.1725.1	6296	6100.74	11556	49.978
cpalmiol.1726.1	3742	3546.74	3428	25.5015
cpalmiol.1727.1	1589	1393.74	7243	137.117
cpalmiol.1728.1	2241	2045.74	11002	141.898
cpalmiol.1729.1	344	157.633	120	20.0858
cpalmiol.1730.1	985	789.736	460	15.3684
cpalmiol.1731.1	3251	3055.74	4627	39.9519
cpalmiol.1732.1	1390	1194.74	5488	121.198
cpalmiol.1733.1	5140	4944.74	2006	10.7039
cpalmiol.1734.1	1988	1792.74	3298	48.5387
cpalmiol.1735.1	5818	5622.74	380.692	1.7864
cpalmiol.1736.1	3672	3476.74	1.00781e-07	7.64823e-10
cpalmiol.1736.2	3765	3569.74	1360.31	10.0544
cpalmiol.1737.1	1592	1396.74	4221	79.7361
cpalmiol.1738.1	8332	8136.74	6925	22.4555
cpalmiol.1739.1	1844	1648.74	6830	109.301
cpalmiol.1740.1	6338	6142.74	6108	26.2356
cpalmiol.1741.1	3145	2949.74	804	7.19162
cpalmiol.1742.1	1911	1715.74	48478	745.5
cpalmiol.1743.1	859	663.736	2058	81.8095
cpalmiol.1744.1	3911	3715.74	4395	31.2081
cpalmiol.1745.1	1011	815.736	13186	426.498
cpalmiol.1746.1	1364	1168.74	8288	187.106
cpalmiol.1747.1	5572	5376.74	1243	6.09967
cpalmiol.1748.1	3381	3185.74	657	5.44138
cpalmiol.1749.1	379	189.627	7662	1066.09
cpalmiol.1750.1	1199	1003.74	458	12.0393
cpalmiol.1644.1	484	290.257	23	2.09073
cpalmiol.2373.1	3783	3587.74	19589	144.061
cpalmiol.2374.1	689	493.821	27	1.44261
cpalmiol.2375.1	970	774.736	7926	269.932
cpalmiol.2376.1	397	206.482	1275	162.923
cpalmiol.2377.1	361	173.058	10527	1604.97
cpalmiol.2378.1	3438	3242.74	10083.6	82.0457
cpalmiol.2378.2	10399	10203.7	2535.11	6.55529
cpalmiol.2379.1	3485	3289.74	3773.67	30.2661
cpalmiol.2380.1	869	673.736	6360	249.07
cpalmiol.2381.1	520	325.51	7335	594.551
cpalmiol.2382.1	731	535.796	38141	1878.22
cpalmiol.2383.1	635	439.938	7176	430.372
cpalmiol.2384.1	6516	6320.74	1298	5.41827
cpalmiol.2385.1	793	597.766	3725	164.418
cpalmiol.2386.1	971	775.736	503	17.1083
cpalmiol.2387.1	1657	1461.74	712	12.8518
cpalmiol.2388.1	569	374.198	36667	2585.4
cpalmiol.2389.1	409	217.911	31328	3793.21
cpalmiol.2390.1	843	647.736	25215	1027.1
cpalmiol.2391.1	4172	3976.74	21214	140.75
cpalmiol.2392.1	671	475.869	3326	184.412
cpalmiol.2393.1	947	751.736	235	8.24814
cpalmiol.2394.1	9040	8844.74	2176.18	6.49177
cpalmiol.2394.2	1989	1793.74	6906.67	101.593
cpalmiol.2395.1	4832	4636.74	388.158	2.20877
cpalmiol.2396.1	1636	1440.74	5021	91.9516
cpalmiol.2397.1	1343	1147.74	5391	123.931
cpalmiol.2398.1	980	784.736	4396	147.805
cpalmiol.2399.1	3389	3193.74	862	7.12134
cpalmiol.2400.1	3917	3721.74	6508	46.1377
cpalmiol.2401.1	2047	1851.74	978	13.9352
cpalmiol.2402.1	3546	3350.74	4633	36.4818
cpalmiol.2403.1	4597	4401.74	2424	14.5299
cpalmiol.2404.1	6977	6781.74	12087.4	47.0268
cpalmiol.2405.1	3593	3397.74	3325	25.82
cpalmiol.2406.1	624	428.96	4882	300.286
cpalmiol.2407.1	4199	4003.74	2691	17.7338
cpalmiol.2408.1	1763	1567.74	1387	23.343
cpalmiol.2409.1	2283	2087.74	3580	45.244
cpalmiol.2410.1	963	767.736	12269	421.649
cpalmiol.2411.1	2959	2763.74	14935	142.581
cpalmiol.2412.1	1833	1637.74	12371	199.303
cpalmiol.2413.1	1325	1129.74	16506	385.495
cpalmiol.2414.1	985	789.736	13228	441.943
cpalmiol.2415.1	1126	930.736	121	3.43015
cpalmiol.2416.1	4753	4557.74	3403	19.7
cpalmiol.2417.1	329	144.171	16703	3056.83
cpalmiol.2418.1	365	176.807	13305	1985.5
cpalmiol.2419.1	5423	5227.74	3972	20.047
cpalmiol.2420.1	3270	3074.74	6700	57.4938
cpalmiol.2421.1	1313	1117.74	6907	163.044
cpalmiol.2422.1	806	610.736	1443	62.34
cpalmiol.2423.1	4722	4526.74	2626	15.3061
cpalmiol.2424.1	1337	1141.74	11228	259.472
cpalmiol.2425.1	1500	1304.74	5050	102.123
cpalmiol.2426.1	1936	1740.74	24424	370.201
cpalmiol.2427.1	539	344.342	3785	290.021
cpalmiol.2428.1	2309	2113.74	3043.71	37.9932
cpalmiol.2429.1	2203	2007.74	1344.29	17.6661
cpalmiol.2430.1	1194	998.736	61121	1614.71
cpalmiol.2431.1	11080	10884.7	5115	12.3989
cpalmiol.2432.1	374	185.01	1245	177.553
cpalmiol.2433.1	1090	894.736	22412	660.906
cpalmiol.2434.1	3555	3359.74	2256	17.7169
cpalmiol.2435.1	3367	3171.74	9653	80.3006
cpalmiol.2436.1	2519	2323.74	3260	37.0156
cpalmiol.2437.1	18085	17889.7	9313	13.7353
cpalmiol.2438.1	374	185.01	242	34.5123
cpalmiol.2439.1	546	351.307	665	49.9446
cpalmiol.2440.1	358	170.315	1116	172.889
cpalmiol.2441.1	1299	1103.74	45851	1096.07
cpalmiol.2442.1	16694	16498.7	11740	18.7746
cpalmiol.2443.1	2045	1849.74	14722	209.996
cpalmiol.2444.1	2877	2681.74	1888.96	18.5849
cpalmiol.2445.1	1233	1037.74	3696.04	93.9731
cpalmiol.2446.1	1788	1592.74	3391	56.1743
cpalmiol.2447.1	2077	1881.74	64	0.897377
cpalmiol.2448.1	2448	2252.74	83734	980.72
cpalmiol.2449.1	1849	1653.74	3621	57.7718
cpalmiol.2450.1	4540	4344.74	9779.13	59.3869
cpalmiol.2451.1	1125	929.736	486.594	13.809
cpalmiol.2451.2	1158	962.736	15567.2	426.636
cpalmiol.2451.3	1146	950.736	6677.08	185.302
cpalmiol.2452.1	2507	2311.74	6020	68.7087
cpalmiol.2453.1	930	734.736	18327	658.133
cpalmiol.2454.1	7879	7683.74	7775.79	26.7009
cpalmiol.2455.1	1046	850.736	16730.1	518.868
cpalmiol.2456.1	2710	2514.74	6507.14	68.2733
cpalmiol.2457.1	486	292.155	1070	96.6327
cpalmiol.2458.1	840	644.736	3449	141.145
cpalmiol.2459.1	8062	7866.74	2709.13	9.08634
cpalmiol.2460.1	1075	879.736	38	1.13969
cpalmiol.2461.1	903	707.736	830	30.9429
cpalmiol.2462.1	1849	1653.74	6312	100.706
cpalmiol.2463.1	1170	974.736	26289	711.608
cpalmiol.2464.1	1433	1237.74	17285	368.464
cpalmiol.2465.1	1907	1711.74	3846	59.2825
